6.215942413704343694e-02,9.878916269040763920e-01
-1.876104780020672602e-01,9.752225256713212831e-01
-4.033019435267203856e-01,8.301867405889975515e-01
6.601895557211889809e-01,6.046998080279595289e-01
1.011853066312918825e+00,2.795488949838071391e-01
5.791042902868070996e-01,8.160988777631188462e-01
6.085196892365529742e-01,6.784383198545393956e-01
-5.576857935951555767e-01,8.132887209372783310e-01
-6.971873230217976447e-01,6.391864952770572872e-01
8.610345372655279217e-01,2.580084536234210635e-01
7.892859547684061283e-01,5.536409429344663069e-01
5.308342702089028364e-01,7.699676024856362266e-01
1.019482879919991092e+00,2.091776100247639825e-01
4.450431927352772044e-01,9.169730948383810754e-01
-8.809171053335261847e-01,3.435095942340337105e-01
5.798587069760317014e-01,6.981008433512890798e-01
-4.978320847325493070e-01,9.315571288913035986e-01
-9.259355350408916552e-01,3.018449107393297304e-01
9.369020356641913905e-01,3.650310612926819798e-01
-1.828836765153201704e-01,9.675094873279439511e-01
6.664650037573704999e-01,8.834862752839117706e-01
-8.868576559495233713e-01,1.873421655916833184e-01
1.342599491984279581e-02,9.872093082329487235e-01
-9.045110635283007960e-01,4.293469058094768753e-01
-5.888524365894687307e-01,8.243638266409466508e-01
9.574370432322243385e-01,1.980773894428650983e-01
-7.031891271678087918e-01,6.750134933863523035e-01
-2.115156437384192040e-02,1.084774239236352189e+00
-6.986365608750546574e-01,7.497414766467335179e-01
-3.015440618518631100e-01,8.982098129396290931e-01
-8.448954684933933645e-01,6.269770775687167896e-01
-7.344887503889011571e-01,6.510011966650268711e-01
-3.490320770222794522e-01,1.042527965974435089e+00
1.086489130549050719e+00,4.056829630691973221e-01
9.438035232812769237e-01,3.685532652239926210e-01
-5.986168123722772627e-01,8.869295497158573571e-01
6.266755362653900763e-01,8.380431692278327294e-01
7.898209542099667857e-01,4.736778129982131547e-01
-1.852148080581450529e-01,9.522168302575121368e-01
7.845175212456162450e-01,7.238464990190874859e-01
3.320599112230298577e-01,1.049410460192431671e+00
-1.073872736677419004e+00,-1.033793874183600997e-01
9.772466064427617338e-01,3.791219822670818251e-01
4.835852370068841055e-01,9.419956703656851005e-01
-7.838926652343769508e-02,1.208988063842852734e+00
7.312110677993194363e-01,6.441350890630146431e-01
9.632204510168149714e-01,1.843075183316182641e-01
-1.151194571271556333e+00,1.079508507722908572e-01
2.916180590580799703e-01,1.036474206298428458e+00
1.059983286733854113e+00,1.459154864426912557e-01
-2.262197354199466104e-01,9.210043281235104073e-01
-5.134539855967887867e-01,8.745841891465266915e-01
1.149795064179364168e+00,-6.640168975906995952e-03
-9.530017034548179389e-01,-7.569515715606062178e-02
-7.840909238823279281e-01,6.689761269512988218e-01
1.057396139543429925e+00,-7.269810315880163853e-02
5.788067263087665060e-01,8.360077934454619442e-01
9.458152593265758412e-01,2.471191506765382240e-01
8.658634667585517475e-01,4.780361049849438104e-01
-7.858201429692968087e-01,8.337548798456659860e-01
-8.360572071041019182e-01,5.459251038195541694e-01
9.190188721834349206e-01,5.679516318262453067e-01
4.644874318527047463e-01,8.098350699233345384e-01
-9.633771079338335763e-01,2.897441505773320491e-01
-4.769341748948274784e-01,8.970526219294397974e-01
-5.789787780878509205e-01,6.971164731038753670e-01
-9.751270822815910622e-01,1.229671092688927603e-03
-1.063512545895515249e+00,1.312879842509440120e-01
-4.995182368046125476e-01,9.024787436209673608e-01
3.301885808340551121e-01,8.912707948247566847e-01
-7.254611138584499130e-01,8.376708404696613375e-01
-9.573021766703704305e-01,4.590102433254434344e-01
-2.228060231036155248e-01,8.511801783242110009e-01
-3.320069840261580807e-01,9.143193182085835868e-01
2.061945522391922803e-01,7.366439527525809883e-01
9.247616818689635698e-01,1.161677453562892925e-01
8.694153436568573534e-01,1.157471463709851128e-01
1.501410384968179523e-01,8.697727618673938288e-01
-8.552534865774764627e-01,4.890122204558665642e-01
-9.005458961529606565e-01,5.559655451611359434e-01
1.195470055058999170e-01,1.021814487729267862e+00
9.241780441588473005e-01,1.932133755221716598e-01
2.895315714356827552e-01,9.287622107452252473e-01
1.794010575953371711e-01,9.930681385587690757e-01
8.216321224373333010e-01,-4.981206337866189715e-02
9.464613257324765438e-01,5.938535245740235169e-01
1.030028801847843622e+00,3.404171724535722809e-01
-5.727481422420156454e-01,7.111709181093881504e-01
5.583871998683480609e-01,7.130469900394318383e-01
-4.485355935738891131e-01,8.757760242254276628e-01
-7.112460537874364386e-01,3.484073040063081494e-01
-9.654441110492540945e-01,8.665580102063946688e-02
1.669132452492098073e-01,9.167054942896353253e-01
-1.878888440751643185e-01,1.052268484974633767e+00
-2.738258604756812487e-01,9.157036380088909855e-01
-9.284395952168469357e-01,4.340617380608705056e-01
-4.758259041320391791e-01,8.214887188344802693e-01
-5.161137995846140081e-01,7.791438675257457147e-01
6.266262993283545635e-01,7.596783889161264902e-01
3.753049486110405786e-01,8.971366540283901569e-01
-6.272099883255027875e-01,8.062695319909316538e-01
5.648585761569201447e-01,9.522529396557526393e-01
-6.062438704435297449e-02,1.011503189429620253e+00
7.444833303448838979e-02,9.819026925098263137e-01
-1.222826617824088608e-01,9.908120258391308610e-01
1.025755256994840936e+00,4.094925861576454995e-01
2.479689886225396322e-01,9.175944488933140963e-01
-2.492793564846370047e-01,9.264820888853815273e-01
7.632827569024686065e-01,5.990315070470302317e-01
9.461631201834498350e-01,5.665128968734318704e-01
-3.490392071736446722e-01,9.322527827067056405e-01
8.647615447831312752e-01,5.234586872856666906e-01
-9.219507208381824137e-01,5.537627785816925940e-02
7.982605187565499083e-01,7.028981975733400445e-01
8.317377125839210406e-01,6.240478958868783677e-01
-6.069854430207367590e-01,7.033156286362539644e-01
-9.408625503357410658e-01,4.212472509697099965e-01
-1.391648161329211708e-01,9.859683506321339497e-01
7.662232896677025895e-01,5.499911062225505409e-01
